
start
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,-1.757972,0.000000,0.000000,-nan,-1.757836,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,117.957832,-1.757972,0.000000,-1.757966,0.000000,-1.757833,0.000000,-158456325028528675187087900672.000000,2.258240,
-1.087302,-1.305584,-0.311213,-1.436077,-1.011500,-0.715800,0.008300,0.700000,-1.142600,-2.898400,-2.159900,-4.974900,0.131100,2.182600,2.168200,5.674900,0.000000,0.136000,0.040000,0.728000,0.001016,0.482128,0.221320,2.556780,0.031868,0.694355,0.470446,1.598994,0.681420,-1.406128,-2.718205,-1.128673,3.265728,3.475055,10.231786,3.395199,
-0.973143,-1.161564,-0.243646,-1.466729,-0.439900,-0.524900,-0.055400,1.619900,-1.151100,-2.877700,-1.164800,-5.993900,0.711200,2.352800,1.109400,7.613800,0.000000,0.128000,0.000000,1.024000,0.042983,0.409772,0.052076,3.980941,0.207324,0.640134,0.228201,1.995229,1.430406,-1.385524,-2.478704,-1.101123,3.842261,4.231944,9.369168,3.642109,
-0.902129,-1.168194,-0.293778,-1.539069,-0.497300,-0.599900,0.168700,0.904800,-1.167000,-2.242900,-2.138400,-7.574000,0.669700,1.643000,2.307100,8.478800,0.000000,0.072000,0.072000,1.304000,0.037673,0.262509,0.315432,5.178285,0.194096,0.512356,0.561633,2.275584,0.758193,-0.937513,-2.059605,-1.385933,2.664543,2.631079,6.448634,4.178853,
-0.881993,-1.215803,-0.319330,-1.301848,-0.736100,-0.637700,0.013900,2.404800,-1.014400,-2.630400,-2.135300,-6.813700,0.278300,1.992700,2.149200,9.218500,0.000000,0.072000,0.088000,1.112000,0.007097,0.369656,0.229829,5.288397,0.084241,0.607994,0.479405,2.299651,0.051286,-1.054188,-2.524174,-1.077455,1.827798,2.881168,8.531033,3.991389,
-0.855865,-1.241065,-0.290835,-1.533326,-0.632800,-0.609400,0.226300,2.101100,-1.092300,-2.304900,-1.656500,-6.623000,0.459500,1.695500,1.882800,8.724100,0.000000,0.128000,0.112000,1.048000,0.020922,0.330844,0.200635,4.810587,0.144645,0.575191,0.447923,2.193305,0.081021,-0.854631,-2.034717,-1.122141,1.797476,2.201972,6.239144,3.917659,
-0.826070,-1.302034,-0.254759,-1.503995,-0.749500,-0.727800,0.620600,1.505100,-0.959700,-2.916000,-1.661400,-5.632100,0.210200,2.188200,2.282000,7.137200,0.000000,0.136000,0.112000,1.312000,0.005061,0.529238,0.265382,4.825603,0.071139,0.727487,0.515153,2.196726,-0.666242,-1.156479,-1.483836,-0.710972,1.983738,2.769785,5.204930,2.526947,
-0.945521,-1.209365,-0.301950,-1.442081,-0.764200,-0.500000,0.093000,1.824700,-1.130600,-2.359900,-1.822500,-5.973900,0.366400,1.859900,1.915500,7.798600,0.000000,0.128000,0.088000,0.856000,0.012567,0.311609,0.200977,3.408124,0.112104,0.558219,0.448305,1.846111,-0.161793,-0.799019,-1.823594,-1.043693,1.790337,2.683300,5.505258,4.072370,
start
-0.936889,-1.330173,-0.282444,-1.349823,-0.759300,-0.612300,1.824700,2.096400,-1.076700,-4.010000,-4.010000,-7.555900,0.317400,3.397700,5.834700,9.652300,0.000000,0.160000,0.384000,1.472000,0.008604,0.640418,1.053219,6.610490,0.092756,0.800261,1.026264,2.571087,0.361577,-2.143963,-0.988825,-1.373424,2.138336,7.029338,5.847910,3.957950,
-0.107619,-1.641706,-1.003069,-1.042458,0.762900,2.096400,-0.895000,-0.993700,-7.555900,-7.555900,-1.159200,-1.095200,8.318800,9.652300,0.264200,0.101500,0.056000,1.024000,0.000000,0.000000,0.515006,5.590559,0.006922,0.000774,0.717639,2.364436,0.083198,0.027814,-8.832210,-1.326776,-0.289211,0.024163,92.973549,4.350739,1.674840,2.435803,
-0.933791,-1.203854,-0.502133,-1.415878,-0.583700,-0.741000,1.607900,2.192900,-1.392600,-2.944600,-4.031000,-7.304200,0.808900,2.203600,5.638900,9.497100,0.000000,0.016000,0.424000,1.304000,0.055772,0.170510,1.473060,5.427461,0.236161,0.412928,1.213697,2.329691,-0.709267,-1.605103,-1.445087,-1.229688,2.395450,6.544085,5.591362,3.932633,
-0.873723,-1.197866,-0.484513,-1.376253,-0.744100,-0.585700,0.595700,1.553200,-1.025400,-3.288800,-3.269300,-7.774400,0.281300,2.703100,3.865000,9.327600,0.000000,0.032000,0.240000,1.264000,0.006311,0.230958,0.849286,6.425442,0.079439,0.480581,0.921567,2.534846,-0.055863,-1.153472,-1.845153,-1.802175,2.184653,6.482865,5.675086,4.928774,
-0.812950,-1.296372,-0.350288,-1.373724,-0.718000,-0.753700,1.257800,2.767100,-0.900100,-3.228500,-3.228500,-7.250700,0.182100,2.474800,4.486300,10.017800,0.000000,0.096000,0.248000,1.088000,0.002694,0.300828,0.783157,5.033629,0.051902,0.548478,0.884962,2.243575,-0.039039,-1.817951,-1.329142,-1.076519,2.108135,6.247509,5.325845,4.496873,
-0.848604,-1.245965,-0.435428,-1.342109,-0.770300,-0.761200,0.676800,3.352300,-1.030300,-3.008100,-3.008100,-6.105700,0.260000,2.246900,3.684900,9.458000,0.000000,0.032000,0.272000,1.152000,0.003793,0.250076,0.789045,4.711872,0.061587,0.500076,0.888282,2.170685,-1.313192,-1.497358,-1.946873,-0.344069,5.015730,5.665340,5.887133,3.577685,
-0.834328,-1.290284,-0.411442,-1.355826,-0.798100,-0.854000,0.261000,2.394800,-0.881600,-2.220700,-2.230000,-7.376500,0.083500,1.366700,2.491000,9.771300,0.000000,0.000000,0.080000,1.184000,0.000709,0.182717,0.391162,5.796732,0.026635,0.427455,0.625429,2.407640,-0.160625,-0.814386,-1.810928,-1.408668,1.426286,2.462619,5.909767,4.630774,
-0.767592,-1.299168,-0.452377,-1.206293,-0.630400,-0.740700,0.577400,2.272000,-0.919700,-4.623800,-4.589400,-7.674300,0.289300,3.883100,5.166800,9.946301,0.000000,0.088000,0.320000,1.336000,0.005077,0.403585,1.309062,6.562916,0.071254,0.635284,1.144142,2.561819,-0.076536,-2.430155,-2.934644,-1.547605,2.911003,9.966572,11.012820,4.540156,
start
-1.143170,-1.212062,-1.307740,-1.358792,-0.919900,-0.197000,0.449200,-0.882600,-1.308300,-2.985800,-7.047400,-2.035200,0.388400,2.788800,7.496600,1.152600,0.000000,0.128000,0.448000,0.000000,0.014325,0.444174,2.675515,0.156471,0.119688,0.666463,1.635700,0.395564,0.366096,-1.039105,-2.605525,-0.492927,1.978137,4.047167,9.863423,1.868414,
-1.283667,-1.303763,-1.423075,-1.507179,-0.876500,-0.652100,0.908200,-0.812500,-2.035200,-2.462600,-6.930900,-2.988300,1.158700,1.810500,7.839100,2.175800,0.000000,0.064000,0.576000,0.072000,0.173847,0.261444,2.746897,0.390102,0.416950,0.511316,1.657376,0.624581,-0.801855,-0.840509,-2.117452,-1.033639,2.065536,2.752565,8.109225,2.885194,
-1.550528,-1.458447,-1.414121,-1.560203,0.908200,-0.812500,1.716300,-1.020000,-6.930900,-2.988300,-5.651100,-2.924100,7.839100,2.175800,7.367400,1.904100,0.480000,0.072000,0.712000,0.064000,2.270892,0.318091,2.480692,0.333483,1.506948,0.563996,1.575021,0.577480,-2.252863,-1.456768,-0.733087,-0.994164,9.580099,4.468599,4.529433,2.726390,
-1.552369,-1.337151,-1.526145,-1.537080,1.716300,-0.849600,1.367900,-0.618400,-5.651100,-2.924100,-4.661100,-2.589800,7.367400,2.074500,6.029000,1.971400,0.568000,0.064000,0.640000,0.064000,2.259165,0.233889,2.141626,0.318577,1.503052,0.483621,1.463429,0.564426,-0.608078,-2.218841,-0.411509,-0.363775,5.128220,7.625747,3.152051,1.906036,
-1.598196,-1.397201,-1.388058,-1.548775,1.367900,-0.618400,2.370800,-0.278800,-4.661100,-2.589800,-5.542700,-2.969700,6.029000,1.971400,7.913500,2.690900,0.552000,0.072000,1.040000,0.128000,1.959309,0.261156,3.142676,0.426591,1.399753,0.511034,1.772760,0.653139,-0.372355,-0.598103,-0.313282,-0.367335,3.599630,2.952666,3.574902,2.759626,
-1.581072,-1.285538,-1.343137,-1.569171,2.370800,-0.278800,1.595500,-0.434600,-5.542700,-2.969700,-5.455800,-3.189500,7.913500,2.690900,7.051300,2.754900,0.608000,0.128000,0.848000,0.128000,2.719757,0.341909,2.695245,0.441893,1.649168,0.584730,1.641720,0.664750,-0.088090,-1.211960,-0.690631,-0.649893,4.545081,5.183980,3.585190,3.139326,
